order_id,customer_id,date_commande,statut,canal,frais_livraison_fcfa,montant_total_fcfa
O0039011,C001723,2025-02-24 15:00:48,retournée,mobile_app,3000,97000
O0039012,C000054,2024-08-21 06:48:43,livrée,web,3000,279000
O0039013,C000001,2026-05-27 22:35:41,livrée,mobile_app,1500,214000
O0039014,C001784,2026-05-10 10:27:19,livrée,mobile_app,2000,14500
O0039015,C001053,2026-03-27 21:28:46,livrée,mobile_app,1000,217000
O0039016,C002218,2025-12-10 10:16:10,livrée,mobile_app,2000,5500
O0039017,C000782,2025-05-03 22:53:19,livrée,mobile_app,3000,237500
O0039018,C000036,2025-11-15 09:48:36,annulée,web,1500,825000
O0039019,C000115,2025-11-09 17:18:44,livrée,web,3000,263500
O0039020,C000160,2025-12-19 15:12:03,retournée,mobile_app,1000,138500
O0039021,C001749,2026-03-03 18:47:12,retournée,mobile_app,1500,16000
O0039022,C000003,2025-03-14 14:28:52,livrée,mobile_app,2000,267000
O0039023,C003282,2024-12-06 13:16:44,livrée,web,3000,692600
O0039024,C000998,2025-07-01 16:56:02,livrée,mobile_app,1500,313500
O0039025,C000397,2024-09-24 15:41:57,livrée,mobile_app,1500,415400
O0039026,C000607,2025-03-02 09:43:17,livrée,mobile_app,1000,147500
O0039027,C003355,2026-04-20 12:28:22,annulée,web,1500,106600
O0039028,C001585,2025-09-11 19:08:08,livrée,mobile_app,3000,42000
O0039029,C002614,2025-10-12 22:51:40,livrée,web,0,5500
O0039030,C003596,2025-11-13 15:58:11,livrée,mobile_app,1500,18000
O0039031,C001830,2025-10-31 14:17:36,livrée,mobile_app,0,72000
O0039032,C001123,2025-06-06 19:17:26,livrée,mobile_app,2000,371000
O0039033,C000890,2025-10-08 10:38:26,livrée,mobile_app,1500,93500
O0039034,C000030,2026-01-29 12:46:42,livrée,web,1000,19500
O0039035,C000106,2024-08-11 18:30:20,livrée,mobile_app,0,63000
O0039036,C001835,2024-12-22 21:23:57,livrée,mobile_app,2000,1050500
O0039037,C001966,2024-12-11 13:51:04,livrée,mobile_app,1000,155100
O0039038,C004143,2024-07-20 09:29:06,livrée,mobile_app,3000,6000
O0039039,C000001,2025-08-29 12:23:17,livrée,mobile_app,0,465900
O0039040,C004037,2025-03-19 11:16:18,livrée,web,1000,70000
O0039041,C000037,2025-03-08 13:32:56,livrée,mobile_app,2000,211000
O0039042,C002197,2026-03-14 18:59:06,retournée,web,2000,5800
O0039043,C003585,2026-01-20 21:46:31,retournée,web,1000,526000
O0039044,C000892,2025-11-05 16:06:49,livrée,mobile_app,3000,388400
O0039045,C001449,2025-01-12 07:20:44,livrée,mobile_app,1500,130700
O0039046,C004148,2024-12-31 13:29:07,livrée,web,1000,36500
O0039047,C000001,2025-06-26 13:04:26,livrée,mobile_app,1000,1341800
O0039048,C003491,2026-04-20 11:42:58,annulée,web,1000,103700
O0039049,C000082,2025-02-02 06:30:38,en_cours,web,1500,7500
O0039050,C004433,2025-12-27 16:46:57,en_cours,mobile_app,0,238900
O0039051,C000049,2026-06-11 11:41:18,livrée,mobile_app,1000,387500
O0039052,C001746,2026-06-04 16:50:08,livrée,mobile_app,0,105000
O0039053,C000006,2025-01-30 18:30:34,livrée,mobile_app,1500,10500
O0039054,C000003,2024-12-07 18:44:25,retournée,mobile_app,1000,331500
O0039055,C002590,2025-07-30 16:17:44,retournée,mobile_app,2000,102500
O0039056,C001046,2026-03-16 17:41:36,livrée,mobile_app,2000,278000
O0039057,C000084,2024-09-16 13:26:48,livrée,mobile_app,1500,18500
O0039058,C001216,2025-11-28 16:02:38,livrée,mobile_app,2000,122000
O0039059,C003948,2025-06-26 16:56:46,annulée,web,1000,674800
O0039060,C000001,2024-08-23 06:56:25,livrée,mobile_app,2000,66300
O0039061,C001649,2024-12-16 18:35:30,livrée,mobile_app,1500,1699000
O0039062,C003251,2025-12-27 07:22:34,livrée,mobile_app,0,117000
O0039063,C000757,2025-09-17 12:35:44,livrée,web,3000,158400
O0039064,C001496,2025-04-18 11:12:02,livrée,mobile_app,3000,13500
O0039065,C002023,2024-12-23 10:18:24,livrée,web,1500,65500
O0039066,C002151,2026-05-15 09:14:56,livrée,mobile_app,1000,136300
O0039067,C001864,2025-07-11 11:02:46,livrée,web,1000,40700
O0039068,C000501,2025-10-19 13:09:38,livrée,web,1000,65000
O0039069,C003334,2025-06-04 21:50:55,livrée,mobile_app,1500,72300
O0039070,C002528,2024-10-30 11:42:52,livrée,mobile_app,1000,367500
O0039071,C000737,2026-05-07 18:32:23,livrée,web,1500,45000
O0039072,C000004,2025-07-16 16:34:21,livrée,mobile_app,1000,972500
O0039073,C002601,2026-01-17 21:42:53,en_cours,web,1500,20000
O0039074,C000709,2025-05-11 20:27:04,livrée,mobile_app,2000,8500
O0039075,C000020,2025-09-14 17:52:23,livrée,web,1500,221500
O0039076,C002907,2025-05-10 16:30:13,livrée,mobile_app,2000,17000
O0039077,C000050,2024-11-30 09:58:18,livrée,mobile_app,0,153800
O0039078,C003519,2025-05-25 09:49:18,livrée,web,1500,220000
O0039079,C001474,2026-04-09 13:25:21,livrée,mobile_app,1500,1588500
O0039080,C000239,2025-07-31 17:53:34,livrée,web,1000,125500
O0039081,C001597,2026-01-14 08:38:00,annulée,mobile_app,1500,10500
O0039082,C000001,2025-03-22 09:23:49,livrée,mobile_app,1000,256700
O0039083,C003036,2025-04-06 16:21:35,livrée,mobile_app,1000,40000
O0039084,C001235,2024-08-26 18:59:35,annulée,web,2000,39900
O0039085,C000129,2025-01-17 07:12:13,livrée,web,0,64000
O0039086,C000059,2025-06-15 20:47:45,livrée,web,1000,21000
O0039087,C001543,2024-12-22 07:52:10,annulée,web,2000,99900
O0039088,C000124,2026-04-29 12:05:02,livrée,mobile_app,1500,104500
O0039089,C000280,2025-12-08 15:20:51,retournée,mobile_app,1000,102500
O0039090,C001473,2025-05-30 13:06:05,livrée,web,2000,18500
O0039091,C003312,2025-10-13 09:32:38,en_cours,mobile_app,1000,346500
O0039092,C000005,2026-03-30 20:05:42,livrée,mobile_app,1500,172000
O0039093,C001527,2025-04-10 06:58:42,livrée,web,1000,79100
O0039094,C004375,2025-03-24 16:45:18,livrée,mobile_app,3000,23200
O0039095,C000778,2025-08-03 08:56:48,livrée,web,0,29500
O0039096,C004524,2026-02-21 12:41:48,livrée,mobile_app,1500,196000
O0039097,C000587,2026-02-24 10:46:37,livrée,mobile_app,1500,140500
O0039098,C000044,2025-07-01 21:53:56,livrée,mobile_app,1000,45500
O0039099,C004888,2024-09-08 20:07:58,retournée,mobile_app,1000,136600
O0039100,C000758,2026-01-19 10:01:09,livrée,mobile_app,3000,19500
O0039101,C000089,2026-02-03 12:47:23,annulée,web,1500,127800
O0039102,C002260,2024-07-06 21:03:32,livrée,web,1000,269200
O0039103,C000001,2025-09-05 22:05:15,livrée,mobile_app,0,266500
O0039104,C000030,2025-01-29 21:57:28,livrée,mobile_app,2000,239000
O0039105,C001483,2024-08-22 07:40:10,livrée,web,1500,176000
O0039106,C000001,2026-03-04 21:22:44,livrée,mobile_app,1000,197000
O0039107,C000005,2026-01-27 11:17:02,livrée,mobile_app,3000,251000
O0039108,C000018,2024-07-27 12:27:31,livrée,web,1500,480500
O0039109,C000178,2024-11-11 12:08:03,livrée,web,3000,109000
O0039110,C000572,2026-01-22 19:30:18,livrée,mobile_app,1000,10000
O0039111,C000214,2025-06-16 19:30:16,livrée,mobile_app,3000,46500
O0039112,C003894,2024-12-17 07:55:22,livrée,mobile_app,1000,79000
O0039113,C000030,2026-01-26 19:21:08,livrée,web,2000,3000
O0039114,C001113,2024-07-11 20:34:47,retournée,mobile_app,3000,1610000
O0039115,C000080,2024-09-23 16:07:38,livrée,web,1000,38000
O0039116,C002926,2025-04-21 11:07:29,livrée,mobile_app,2000,138400
O0039117,C000299,2025-07-25 16:18:02,livrée,web,1000,140300
O0039118,C000952,2025-08-27 19:54:26,en_cours,mobile_app,2000,650000
O0039119,C003340,2026-02-02 20:58:52,livrée,web,1500,176000
O0039120,C001762,2026-05-05 11:50:22,livrée,mobile_app,0,98000
O0039121,C000271,2026-06-22 07:28:57,en_cours,mobile_app,3000,67000
O0039122,C001970,2026-04-15 13:07:35,livrée,web,1500,735000
O0039123,C001212,2025-04-17 08:18:25,livrée,mobile_app,1000,153000
O0039124,C000179,2025-01-21 12:37:42,livrée,web,1000,26400
O0039125,C001410,2025-02-10 18:28:15,livrée,web,3000,1221700
O0039126,C001002,2025-11-17 16:48:42,en_cours,mobile_app,1000,23500
O0039127,C000609,2024-12-09 22:13:18,livrée,web,1500,230900
O0039128,C004861,2025-12-03 19:10:13,en_cours,mobile_app,2000,218000
O0039129,C001605,2024-12-20 14:14:57,retournée,mobile_app,1000,45500
O0039130,C003166,2026-02-08 19:55:56,en_cours,mobile_app,1500,1629600
O0039131,C000894,2025-12-13 10:24:57,livrée,web,1500,5500
O0039132,C000474,2024-11-12 17:22:26,livrée,mobile_app,1000,628500
O0039133,C000010,2024-12-09 12:50:28,annulée,web,0,31000
O0039134,C000017,2025-07-04 06:36:05,livrée,mobile_app,1000,75500
O0039135,C004899,2025-05-25 13:18:08,livrée,mobile_app,2000,14000
O0039136,C001334,2025-09-14 17:11:36,annulée,mobile_app,2000,182000
O0039137,C001912,2025-10-12 11:56:51,livrée,web,1500,38500
O0039138,C000493,2025-04-20 20:32:52,livrée,mobile_app,1500,339000
O0039139,C001384,2025-04-23 10:23:56,livrée,mobile_app,3000,114000
O0039140,C000875,2026-06-04 07:24:04,livrée,web,1500,297000
O0039141,C000033,2025-05-04 14:32:54,en_cours,mobile_app,2000,217000
O0039142,C000323,2026-04-06 22:54:50,annulée,web,1000,345300
O0039143,C003820,2025-11-08 14:31:04,livrée,web,1000,109000
O0039144,C000669,2025-09-24 16:39:45,retournée,mobile_app,1500,123000
O0039145,C001179,2025-09-13 08:27:19,livrée,web,2000,704000
O0039146,C002018,2024-12-07 15:34:47,livrée,mobile_app,1500,250000
O0039147,C000013,2025-09-17 10:05:24,livrée,mobile_app,0,108000
O0039148,C000249,2026-04-14 18:57:04,livrée,web,1500,240000
O0039149,C001820,2025-11-01 17:11:30,en_cours,mobile_app,1000,6000
O0039150,C004551,2025-11-10 17:24:26,livrée,mobile_app,3000,99300
O0039151,C001837,2024-11-07 09:28:02,livrée,web,0,2500
O0039152,C001208,2026-02-02 21:15:21,livrée,web,3000,7500
O0039153,C004761,2024-08-22 22:11:30,livrée,web,1500,109500
O0039154,C000401,2026-02-06 21:54:32,livrée,mobile_app,1500,1059500
O0039155,C002316,2024-10-17 20:27:31,annulée,web,1500,41500
O0039156,C002723,2025-12-09 06:13:46,livrée,mobile_app,1000,89000
O0039157,C004231,2025-01-06 14:11:31,annulée,mobile_app,1000,3400
O0039158,C000394,2026-04-09 10:37:29,livrée,web,0,78500
O0039159,C000563,2025-03-27 18:56:07,livrée,mobile_app,2000,156000
O0039160,C000258,2026-04-27 06:10:34,livrée,web,1000,884000
O0039161,C000072,2024-08-16 14:36:03,livrée,mobile_app,1500,747000
O0039162,C000213,2025-01-29 18:28:56,annulée,mobile_app,1000,378800
O0039163,C000524,2024-11-02 21:41:29,livrée,mobile_app,2000,124500
O0039164,C000774,2026-02-27 06:52:31,en_cours,web,0,45000
O0039165,C001672,2024-12-07 09:04:19,livrée,mobile_app,1500,346600
O0039166,C001667,2024-09-01 19:03:50,livrée,web,2000,96500
O0039167,C002039,2025-03-28 20:32:50,livrée,mobile_app,2000,696000
O0039168,C000488,2025-03-20 08:36:26,en_cours,web,3000,93500
O0039169,C000001,2026-02-09 17:23:14,en_cours,mobile_app,1500,631500
O0039170,C000036,2024-08-31 07:58:13,livrée,web,2000,781000
O0039171,C000054,2026-03-15 06:38:12,annulée,mobile_app,1000,19000
O0039172,C000076,2024-11-10 08:17:10,livrée,mobile_app,2000,31000
O0039173,C001418,2025-03-12 18:17:57,en_cours,mobile_app,1000,4500
O0039174,C002575,2026-01-24 17:30:22,livrée,mobile_app,1000,175000
O0039175,C000014,2026-01-03 16:11:40,livrée,mobile_app,1000,71000
O0039176,C003438,2026-03-22 20:48:24,livrée,mobile_app,2000,457000 FCFA
O0039177,C003059,2025-03-09 20:26:46,livrée,mobile_app,0,108000
O0039178,C000446,2026-05-21 09:13:24,livrée,mobile_app,1500,924600
O0039179,C000205,2025-08-06 14:31:48,livrée,mobile_app,1000,268500
O0039180,C000078,2024-09-26 20:42:48,livrée,mobile_app,3000,323500
O0039181,C000062,2024-11-13 12:30:58,livrée,web,1000,338500
O0039182,C000013,2024-11-12 17:58:43,livrée,mobile_app,1000,289500
O0039183,C000109,2025-07-28 20:11:25,livrée,web,2000,597000
O0039184,C000545,2025-07-28 16:07:44,livrée,mobile_app,1000,84500
O0039185,C000198,2025-09-26 09:11:40,livrée,web,1500,614000
O0039186,C000001,2025-01-02 06:10:15,annulée,web,3000,113500
O0039187,C004684,2025-05-07 06:54:04,livrée,mobile_app,1000,302500
O0039188,C004053,2025-04-09 22:43:05,livrée,mobile_app,2000,5500
O0039189,C000141,2025-10-07 09:32:01,livrée,mobile_app,1000,3600
O0039190,C000508,2025-12-01 14:45:59,livrée,mobile_app,1500,724500
O0039191,C003602,2024-10-15 09:32:18,livrée,web,1000,14500
O0039192,C001372,2026-02-11 17:16:30,livrée,mobile_app,1000,4000
O0039193,C002076,2025-04-26 16:49:54,livrée,mobile_app,3000,265500
O0039194,C003310,2025-03-16 09:59:23,en_cours,web,1000,409700
O0039195,C000531,2025-07-12 11:54:15,livrée,mobile_app,1000,40500
O0039196,C001792,2024-08-19 22:48:44,livrée,mobile_app,3000,41000
O0039197,C000693,2024-12-03 11:36:18,retournée,web,3000,185000
O0039198,C001974,2025-10-31 20:07:46,livrée,mobile_app,3000,1213000
O0039199,C004170,2026-04-12 08:10:17,livrée,web,1000,124200
O0039200,C000990,2025-05-25 13:04:41,livrée,mobile_app,2000,102000
O0039201,C000765,2024-12-30 21:58:13,livrée,web,1000,533100
O0039202,C000371,2026-03-21 20:59:26,en_cours,mobile_app,3000,824400
O0039203,C000596,2025-02-27 06:00:31,livrée,web,0,55500
O0039204,C003869,2024-11-13 17:16:18,en_cours,web,1000,39000
O0039205,C004794,2026-01-02 08:34:49,livrée,web,3000,404000
O0039206,C000066,2024-11-28 14:27:38,livrée,mobile_app,1500,122000
O0039207,C001100,2025-09-10 22:59:37,livrée,web,0,71000
O0039208,C003668,2024-09-28 07:04:51,livrée,web,1000,474000
O0039209,C001346,2024-12-15 21:42:21,livrée,web,3000,11500
O0039210,C000001,2025-11-08 13:56:09,retournée,mobile_app,1000,238500
O0039211,C000004,2024-12-14 15:23:18,livrée,mobile_app,1000,8000
O0039212,C004411,2024-10-04 21:43:12,livrée,web,1000,480000
O0039213,C000089,2025-01-05 18:17:13,livrée,mobile_app,1500,388300
O0039214,C002184,2026-06-30 16:42:03,livrée,web,2000,333200
O0039215,C000001,2025-12-12 18:32:06,livrée,web,1500,10800
O0039216,C000020,2024-08-07 14:00:01,livrée,mobile_app,1000,108000
O0039217,C003376,2026-02-17 16:37:55,en_cours,mobile_app,2000,221400
O0039218,C003887,2026-01-17 06:22:46,livrée,mobile_app,1000,184500
O0039219,C000981,2025-12-09 16:27:19,retournée,mobile_app,2000,83400
O0039220,C002619,2025-06-10 07:46:01,livrée,web,1500,25500
O0039221,C000033,2025-12-25 13:43:01,livrée,web,1500,5000
O0039222,C004878,2025-07-10 09:13:39,livrée,mobile_app,3000,847300
O0039223,C000727,2025-01-11 20:14:22,livrée,mobile_app,2000,130500
O0039224,C000214,2026-03-30 15:07:44,livrée,web,1000,434500
O0039225,C000986,2025-11-24 06:11:30,livrée,web,1500,14000
O0039226,C002893,2024-09-22 19:15:54,livrée,web,1000,101900
O0039227,C000201,2025-11-28 11:17:51,livrée,mobile_app,1000,2900
O0039228,C001187,2024-09-30 06:12:14,annulée,web,1500,13500
O0039229,C004372,2026-01-10 12:43:29,livrée,web,1500,50200
O0039230,C000403,2026-01-26 11:42:25,livrée,web,1000,30100
O0039231,C000158,2025-11-04 11:14:15,annulée,mobile_app,1500,82000
O0039232,C000153,2024-11-12 11:36:13,livrée,mobile_app,1500,47500
O0039233,C000010,2026-03-24 12:40:12,livrée,mobile_app,1500,947500
O0039234,C000050,2025-04-02 19:41:20,livrée,mobile_app,1500,70500
O0039235,C000022,2024-07-10 16:25:56,livrée,web,1000,253000
O0039236,C004410,2026-04-27 15:12:56,livrée,mobile_app,1000,553000
O0039237,C000217,2025-10-07 12:38:38,livrée,mobile_app,3000,13500
O0039238,C003132,2025-12-14 08:17:36,livrée,mobile_app,1000,134200
O0039239,C000037,2025-11-30 16:45:03,retournée,web,2000,100500
O0039240,C000231,2026-02-25 10:40:20,livrée,web,2000,123000
O0039241,C001654,2025-05-07 08:40:15,en_cours,mobile_app,1500,278500
O0039242,C001385,2026-04-18 12:00:37,livrée,mobile_app,2000,218000
O0039243,C004372,2026-05-21 09:27:05,livrée,web,0,190200
O0039244,C000457,2024-10-17 09:46:21,livrée,mobile_app,0,376100
O0039245,C003072,2026-04-12 14:43:45,livrée,mobile_app,1000,52000
O0039246,C000188,2024-11-23 21:47:24,en_cours,web,1500,319200
O0039247,C000191,2025-07-23 19:36:44,livrée,mobile_app,3000,136800
O0039248,C002753,2026-04-28 19:00:13,livrée,mobile_app,1000,54000
O0039249,C000662,2026-02-08 17:49:04,livrée,mobile_app,1000,95500
O0039250,C002777,2025-12-28 08:34:40,livrée,mobile_app,1500,26500
O0039251,C000138,2025-02-27 21:34:53,retournée,web,1000,77500
O0039252,C001126,2025-08-17 07:51:56,livrée,mobile_app,1500,74900
O0039253,C000001,2024-12-06 10:25:05,livrée,mobile_app,2000,168000
O0039254,C000236,2026-06-27 21:43:18,livrée,web,1500,78700
O0039255,C000426,2024-09-05 11:47:25,livrée,web,3000,339000
O0039256,C004519,2026-02-08 17:43:38,livrée,web,1500,22500
O0039257,C000001,2025-01-22 19:18:05,livrée,mobile_app,1000,97500
O0039258,C004082,2025-10-07 06:18:22,livrée,mobile_app,2000,155000
O0039259,C003994,2026-02-11 20:12:05,livrée,mobile_app,0,42900
O0039260,C003995,2024-11-03 16:17:12,livrée,web,1000,5000
O0039261,C001869,2025-09-08 15:50:32,livrée,web,1500,37500
O0039262,C000912,2026-04-12 06:28:41,livrée,mobile_app,1000,75500
O0039263,C000001,2025-03-18 09:00:07,livrée,mobile_app,3000,341700
O0039264,C003199,2025-02-08 12:58:00,livrée,mobile_app,1500,18500
O0039265,C001695,2025-09-08 21:51:05,livrée,web,3000,52500
O0039266,C000133,2026-05-08 17:12:03,livrée,web,1000,360000
O0039267,C000003,2024-11-10 21:51:00,livrée,web,1000,118000
O0039268,C001196,2025-08-25 11:13:35,annulée,web,1000,1303500
O0039269,C000179,2024-08-15 13:44:54,livrée,web,3000,103000
O0039270,C000123,2024-07-22 12:54:47,annulée,mobile_app,1500,22500
O0039271,C001290,2026-04-24 06:58:14,livrée,mobile_app,1000,49000
O0039272,C000234,2025-04-15 15:57:48,livrée,web,3000,60000
O0039273,C002235,2026-03-30 11:20:18,annulée,web,2000,84500 FCFA
O0039274,C003205,2024-12-13 11:10:53,livrée,mobile_app,1500,57900
O0039275,C000124,2024-12-21 22:54:00,livrée,mobile_app,1500,11500
O0039276,C000544,2025-03-07 20:19:46,livrée,mobile_app,1500,195500
O0039277,C004938,2026-04-07 11:37:27,livrée,mobile_app,1500,8500
O0039278,C000184,2025-12-29 13:38:31,livrée,mobile_app,3000,453400
O0039279,C002116,2025-11-20 06:46:40,livrée,web,1500,2500
O0039280,C001386,2025-02-14 09:04:04,livrée,mobile_app,1500,14500
O0039281,C001859,2025-04-12 22:31:32,livrée,web,0,42500
O0039282,C003077,2024-12-29 06:17:41,livrée,mobile_app,1500,132000
O0039283,C002738,2024-09-19 16:25:35,livrée,mobile_app,1500,11000
O0039284,C004206,2025-02-15 18:03:13,en_cours,web,2000,80000
O0039285,C000066,2025-10-13 19:55:59,livrée,mobile_app,2000,609000
O0039286,C000001,2026-05-10 17:27:29,livrée,mobile_app,1000,150500
O0039287,C002078,2024-12-08 16:07:07,livrée,mobile_app,1500,106000
O0039288,C000001,2025-06-01 20:45:25,annulée,web,1500,264000
O0039289,C000026,2026-02-05 14:54:53,annulée,web,1500,11000
O0039290,C004314,2025-08-13 08:41:54,livrée,web,1500,390800
O0039291,C002363,2025-03-28 12:16:09,livrée,web,3000,38000
O0039292,C000004,2026-03-02 06:40:45,livrée,mobile_app,1000,133400
O0039293,C000125,2024-09-20 11:33:25,livrée,web,2000,110500
O0039294,C000554,2024-07-21 18:42:11,annulée,web,1500,45000
O0039295,C000364,2025-10-23 14:59:11,livrée,mobile_app,1500,75000
O0039296,C000759,2025-05-15 12:56:44,livrée,web,1500,429500
O0039297,C000144,2025-11-24 20:35:53,en_cours,mobile_app,1000,5100
O0039298,C004235,2024-09-25 09:31:25,livrée,mobile_app,0,54200
O0039299,C000346,2025-09-02 15:21:07,livrée,mobile_app,2000,418500
O0039300,C001594,2025-09-17 18:22:41,livrée,mobile_app,3000,270600
O0039301,C000365,2026-05-02 09:12:00,livrée,web,3000,219000
O0039302,C000100,2026-04-12 06:19:49,livrée,web,1500,36000
O0039303,C002611,2026-06-04 12:35:43,livrée,mobile_app,1000,7000
O0039304,C000006,2026-02-25 20:08:54,livrée,mobile_app,1000,25500
O0039305,C001165,2025-12-24 11:34:46,livrée,web,1500,1255500
O0039306,C003660,2025-08-13 21:38:27,livrée,mobile_app,0,308300
O0039307,C004251,2025-10-17 17:59:51,en_cours,mobile_app,1000,18000
O0039308,C000734,2025-08-11 14:50:02,livrée,web,2000,184500
O0039309,C000631,2024-12-03 09:38:59,livrée,mobile_app,2000,763000
O0039310,C001968,2026-05-10 18:11:00,annulée,web,1500,552500
O0039311,C003615,2025-01-24 07:11:48,livrée,web,1000,3000
O0039312,C003180,2025-06-15 10:47:33,retournée,web,1500,147000
O0039313,C004142,2024-12-19 14:05:45,livrée,web,1500,155500
O0039314,C000587,2024-10-30 12:01:11,livrée,web,3000,37000
O0039315,C000980,2025-08-01 13:18:18,livrée,mobile_app,1000,59500
O0039316,C000739,2024-12-17 10:54:03,annulée,mobile_app,1000,14000
O0039317,C001447,2026-04-18 10:38:37,livrée,mobile_app,1000,31500
O0039318,C000126,2025-09-30 14:28:38,livrée,mobile_app,1000,42500
O0039319,C000004,2025-12-24 16:21:25,retournée,mobile_app,2000,4000
O0039320,C000217,2026-02-06 18:12:14,en_cours,web,0,295000
O0039321,C004905,2025-10-11 08:27:49,livrée,web,1500,114500
O0039322,C000216,2024-11-04 16:47:24,livrée,mobile_app,1000,21500
O0039323,C004953,2026-03-18 21:33:13,en_cours,mobile_app,1000,131000
O0039324,C000833,2026-05-25 16:33:17,annulée,mobile_app,2000,25500
O0039325,C000102,2024-12-28 22:51:37,livrée,mobile_app,1000,21000
O0039326,C000478,2025-03-29 19:04:06,livrée,web,1000,33000
O0039327,C000592,2025-05-16 07:22:22,livrée,mobile_app,1000,200000
O0039328,C001496,2024-11-17 22:07:03,livrée,mobile_app,3000,1131000
O0039329,C000069,2024-09-19 06:30:10,livrée,web,1000,209500
O0039330,C000001,2024-11-01 06:29:33,livrée,web,1000,4000
O0039331,C002661,2025-03-08 21:16:47,livrée,mobile_app,1000,20000
O0039332,C000621,2024-12-20 07:44:09,livrée,mobile_app,3000,72500
O0039333,C000042,2025-09-30 10:26:30,livrée,mobile_app,2000,234000
O0039334,C001394,2025-11-06 22:00:49,livrée,mobile_app,1500,51000
O0039335,C004083,2025-11-21 15:39:36,livrée,mobile_app,1500,33500
O0039336,C000599,2026-06-04 16:06:48,livrée,mobile_app,2000,6500
O0039337,C000211,2025-12-04 09:09:51,livrée,web,2000,218000
O0039338,C000581,2025-05-28 22:35:32,annulée,mobile_app,1500,108500 FCFA
O0039339,C003827,2025-03-02 20:26:22,livrée,mobile_app,1500,86500
O0039340,C002179,2024-08-03 16:49:38,livrée,mobile_app,0,105500
O0039341,C000171,2025-03-06 14:32:42,retournée,mobile_app,3000,1081500
O0039342,C000471,2025-09-20 20:16:25,livrée,web,1000,121700
O0039343,C000114,2025-01-10 07:48:46,livrée,mobile_app,2000,156500
O0039344,C003461,2026-04-22 06:51:37,livrée,mobile_app,3000,403500
O0039345,C001303,2025-07-21 09:53:34,livrée,mobile_app,3000,118500
O0039346,C000001,2026-02-08 18:22:40,annulée,mobile_app,1500,13500
O0039347,C000014,2026-01-04 18:56:41,livrée,web,1000,36000
O0039348,C000001,2025-10-02 19:11:59,livrée,mobile_app,2000,118000
O0039349,C004826,2024-12-16 22:54:50,livrée,mobile_app,1000,217000
O0039350,C000129,2024-11-05 17:20:46,livrée,mobile_app,1000,440200
O0039351,C000738,2026-01-06 22:12:10,livrée,mobile_app,1000,355500
O0039352,C000565,2024-10-17 13:18:56,livrée,mobile_app,1000,16000
O0039353,C001423,2025-06-19 22:31:27,en_cours,mobile_app,1000,482000
O0039354,C000001,2025-10-06 17:46:56,livrée,web,2000,10500
O0039355,C000001,2024-08-17 10:52:14,livrée,mobile_app,1500,49000 FCFA
O0039356,C001211,2024-07-12 08:24:58,livrée,mobile_app,3000,113700
O0039357,C000194,2025-01-09 11:06:39,livrée,mobile_app,2000,169600
O0039358,C000465,2026-03-28 16:51:14,retournée,mobile_app,2000,4000
O0039359,C001684,2024-09-26 07:17:48,livrée,mobile_app,1000,46500
O0039360,C000362,2024-09-27 11:59:30,livrée,mobile_app,3000,33500
O0039361,C000354,2025-12-08 12:45:15,livrée,mobile_app,2000,1384000
O0039362,C000644,2025-08-19 14:11:49,en_cours,web,0,1435600
O0039363,C000194,2025-06-11 07:11:03,livrée,mobile_app,1000,2700
O0039364,C001362,2025-12-13 13:50:46,livrée,web,1000,77800
O0039365,C003873,2024-12-26 12:45:37,livrée,mobile_app,1000,277000
O0039366,C002947,2025-08-02 17:50:57,livrée,mobile_app,1000,120000
O0039367,C001929,2026-01-25 17:35:01,annulée,mobile_app,1500,707500
O0039368,C000045,2025-09-19 20:36:48,en_cours,mobile_app,2000,53000
O0039369,C001255,2026-04-10 21:28:54,annulée,web,3000,224500
O0039370,C000274,2025-07-16 09:23:35,livrée,web,3000,48000
O0039371,C003604,2025-10-14 06:15:11,livrée,mobile_app,1000,55500
O0039372,C000098,2026-02-25 22:51:19,en_cours,mobile_app,1000,28500
O0039373,C004797,2025-01-26 21:04:26,livrée,mobile_app,1000,217000
O0039374,C003638,2025-11-16 12:13:26,livrée,mobile_app,2000,920000
O0039375,C000052,2025-12-28 09:58:07,livrée,mobile_app,1500,4500
O0039376,C000230,2024-08-29 10:10:49,annulée,mobile_app,1000,3000
O0039377,C000856,2024-07-12 10:32:51,retournée,mobile_app,3000,8500
O0039378,C000160,2026-02-27 19:33:42,en_cours,web,1000,226500
O0039379,C000001,2026-02-01 12:05:57,en_cours,web,3000,330000
O0039380,C000570,2025-11-03 22:36:24,livrée,web,0,11000
O0039381,C002877,2025-04-25 19:36:56,livrée,web,1500,306500
O0039382,C004421,2025-09-27 09:19:53,livrée,web,3000,27500
O0039383,C001635,2025-06-02 16:23:01,livrée,mobile_app,3000,392500
O0039384,C000291,2025-08-15 19:09:09,annulée,mobile_app,2000,795000
O0039385,C002601,2024-12-13 18:11:55,livrée,web,2000,17000
O0039386,C000001,2025-03-17 22:28:28,livrée,mobile_app,3000,107800
O0039387,C000085,2024-08-04 22:41:11,livrée,web,1000,132800
O0039388,C003977,2024-12-24 18:27:54,livrée,web,2000,333500
O0039389,C002512,2025-10-12 08:51:42,livrée,mobile_app,2000,308000
O0039390,C000934,2024-10-30 08:33:53,en_cours,web,0,35500
O0039391,C000992,2025-11-22 20:13:03,livrée,web,0,299000
