item_id,order_id,product_id,quantite,prix_unitaire_fcfa
I00078570,O0034870,P00088,1,24500
I00078571,O0034871,P00006,2,276000
I00078572,O0034871,P00001,1,108000
I00078573,O0034871,P00112,1,12500
I00078574,O0034871,P00180,1,586000
I00078575,O0034872,P00149,1,1500
I00078576,O0034872,P00234,1,3000
I00078577,O0034872,P00002,1,69500
I00078578,O0034872,P00001,1,108000
I00078579,O0034872,P00020,3,92000
I00078580,O0034873,P00172,1,46500
I00078581,O0034874,P00050,2,74500
I00078582,O0034875,P00479,1,37000
I00078583,O0034876,P00416,1,4500
I00078584,O0034877,P00181,1,41500
I00078585,O0034878,P00031,1,479000
I00078586,O0034878,P00054,1,14400
I00078587,O0034879,P00077,2,15000
I00078588,O0034879,P00396,1,16500
I00078589,O0034879,P00021,1,22500
I00078590,O0034879,P00036,1,10500
I00078591,O0034880,P00016,1,473000
I00078592,O0034880,P00103,1,69500
I00078593,O0034880,P00555,1,9500
I00078594,O0034880,P00055,1,61500
I00078595,O0034881,P00114,1,416500
I00078596,O0034882,P00009,1,32000
I00078597,O0034883,P00508,3,3000
I00078598,O0034883,P00003,3,39000
I00078599,O0034884,P00062,3,15000
I00078600,O0034885,P00001,1,108000
I00078601,O0034886,P00609,1,8500
I00078602,O0034886,P00027,1,14000
I00078603,O0034887,P00065,1,236500
I00078604,O0034887,P00411,3,31000
I00078605,O0034887,P00001,1,108000
I00078606,O0034888,P00001,1,94900
I00078607,O0034888,P00020,1,92000
I00078608,O0034888,P00315,1,29500
I00078609,O0034888,P00123,2,16500
I00078610,O0034888,P00245,2,7500
I00078611,O0034888,P00014,1,115500
I00078612,O0034889,P00386,1,27500
I00078613,O0034890,P00128,1,80000
I00078614,O0034891,P00243,1,10000
I00078615,O0034891,P00499,2,235000
I00078616,O0034891,P00067,1,34000
I00078617,O0034892,P00153,2,71500
I00078618,O0034892,P00004,2,2000
I00078619,O0034893,P00039,1,116000
I00078620,O0034893,P00005,2,529000
I00078621,O0034893,P00021,1,22500
I00078622,O0034894,P00496,1,24500
I00078623,O0034895,P00109,2,3500
I00078624,O0034896,P00193,1,1700
I00078625,O0034897,P00002,2,69500
I00078626,O0034897,P00166,2,241000
I00078627,O0034898,P00050,1,74500
I00078628,O0034899,P00511,1,10800
I00078629,O0034899,P00044,1,32500
I00078630,O0034899,P00014,1,115500
I00078631,O0034899,P00001,1,108000
I00078632,O0034900,P00046,2,6000
I00078633,O0034900,P00030,1,13000
I00078634,O0034900,P00005,3,438200
I00078635,O0034901,P00453,1,4000
I00078636,O0034901,P00001,1,108000
I00078637,O0034901,P00029,1,1000
I00078638,O0034902,P00176,1,48500
I00078639,O0034902,P00001,1,108000
I00078640,O0034903,P00002,3,69500
I00078641,O0034904,P00307,1,33300
I00078642,O0034904,P00390,2,5000
I00078643,O0034904,P00004,1,2000
I00078644,O0034905,P00008,1,3000
I00078645,O0034906,P00007,2,4500
I00078646,O0034906,P00176,1,48500
I00078647,O0034907,P00002,2,69500
I00078648,O0034907,P00255,2,291600
I00078649,O0034908,P00152,1,36500
I00078650,O0034908,P00018,1,12500
I00078651,O0034909,P00011,1,15000
I00078652,O0034909,P00010,1,4500
I00078653,O0034909,P00045,2,29000
I00078654,O0034909,P00041,1,6000
I00078655,O0034909,P00475,1,22000
I00078656,O0034910,P00118,3,6000
I00078657,O0034911,P00188,1,37000
I00078658,O0034911,P00042,1,414000
I00078659,O0034912,P00049,1,19000
I00078660,O0034912,P00448,1,47500
I00078661,O0034912,P00343,1,6500
I00078662,O0034913,P00299,2,20000
I00078663,O0034913,P00358,1,59000
I00078664,O0034914,P00620,1,4000
I00078665,O0034915,P00072,1,3000
I00078666,O0034915,P00531,1,34500
I00078667,O0034916,P00004,2,2000
I00078668,O0034917,P00028,2,61500
I00078669,O0034918,P00056,2,54500
I00078670,O0034919,P00104,1,25000
I00078671,O0034920,P00016,2,473000
I00078672,O0034921,P00001,1,108000
I00078673,O0034922,P00031,1,479000
I00078674,O0034923,P00063,1,571000
I00078675,O0034923,P00518,1,70000
I00078676,O0034924,P00197,3,2000
I00078677,O0034924,P00030,1,11200
I00078678,O0034924,P00579,2,4000
I00078679,O0034925,P00012,1,35500
I00078680,O0034925,P00073,1,11500
I00078681,O0034926,P00003,1,39000
I00078682,O0034927,P00002,1,69500
I00078683,O0034928,P00014,1,115500
I00078684,O0034928,P00150,1,360500
I00078685,O0034929,P00013,1,23000
I00078686,O0034930,P00052,1,388500
I00078687,O0034931,P00006,1,276000
I00078688,O0034931,P00035,1,288000
I00078689,O0034931,P00060,1,67000
I00078690,O0034932,P00072,1,3000
I00078691,O0034932,P00597,2,105500
I00078692,O0034932,P00438,2,45500
I00078693,O0034933,P00006,1,276000
I00078694,O0034933,P00028,1,61500
I00078695,O0034934,P00375,1,92500
I00078696,O0034934,P00223,1,62000
I00078697,O0034934,P00001,1,108000
I00078698,O0034934,P00064,1,206500
I00078699,O0034935,P00002,2,69500
I00078700,O0034935,P00009,1,32000
I00078701,O0034935,P00198,1,14500
I00078702,O0034936,P00632,1,24500
I00078703,O0034936,P00020,1,76400
I00078704,O0034936,P00158,1,6500
I00078705,O0034937,P00180,1,586000
I00078706,O0034938,P00417,1,6500
I00078707,O0034938,P00077,1,15000
I00078708,O0034939,P00265,1,343000
I00078709,O0034940,P00012,1,35500
I00078710,O0034940,P00087,1,39000
I00078711,O0034940,P00202,1,60000
I00078712,O0034941,P00015,1,59000
I00078713,O0034941,P00576,2,5500
I00078714,O0034941,P00343,2,4800
I00078715,O0034942,P00529,1,30000
I00078716,O0034943,P00438,1,45500
I00078717,O0034943,P00032,1,3500
I00078718,O0034944,P00200,1,14000
I00078719,O0034945,P00060,1,67000
I00078720,O0034946,P00067,1,34000
I00078721,O0034946,P00108,1,48500
I00078722,O0034946,P00003,1,39000
I00078723,O0034947,P00004,1,2000
I00078724,O0034948,P00028,1,61500
I00078725,O0034949,P00389,1,42500
I00078726,O0034949,P00004,1,2000
I00078727,O0034950,P00001,1,97500
I00078728,O0034950,P00001,2,108000
I00078729,O0034950,P00425,1,9500
I00078730,O0034951,P00088,1,24500
I00078731,O0034952,P00353,1,5000
I00078732,O0034952,P00083,1,144000
I00078733,O0034952,P00003,1,39000
I00078734,O0034953,P00031,1,479000
I00078735,O0034953,P00310,3,18500
I00078736,O0034953,P00001,3,108000
I00078737,O0034953,P00067,1,34000
I00078738,O0034954,P00294,2,86500
I00078739,O0034954,P00168,1,114000
I00078740,O0034955,P00198,1,14500
I00078741,O0034956,P00017,1,25000
I00078742,O0034957,P00070,1,500
I00078743,O0034957,P00357,2,11500
I00078744,O0034957,P00396,2,16500
I00078745,O0034958,P00066,2,1000
I00078746,O0034959,P00003,1,39000
I00078747,O0034960,P00430,1,2000
I00078748,O0034960,P00090,1,25500
I00078749,O0034961,P00137,3,9500
I00078750,O0034962,P00570,1,3500
I00078751,O0034963,P00001,1,108000
I00078752,O0034963,P00061,1,30000
I00078753,O0034963,P00473,1,5500
I00078754,O0034963,P00002,1,69500
I00078755,O0034964,P00465,2,10000
I00078756,O0034965,P00014,1,90300
I00078757,O0034966,P00194,3,30800
I00078758,O0034967,P00382,1,105500
I00078759,O0034968,P00007,1,4500
I00078760,O0034968,P00035,1,288000
I00078761,O0034969,P00126,1,15500
I00078762,O0034970,P00254,1,31000
I00078763,O0034971,P00117,1,21000
I00078764,O0034971,P00584,1,38500
I00078765,O0034972,P00005,2,474400
I00078766,O0034973,P00084,1,48000
I00078767,O0034973,P00110,1,17000
I00078768,O0034974,P00201,1,78500
I00078769,O0034975,P00197,1,2000
I00078770,O0034975,P00070,2,500
I00078771,O0034975,P00358,1,59000
I00078772,O0034975,P00595,1,263000
I00078773,O0034975,P00421,1,35000
I00078774,O0034976,P00254,1,31000
I00078775,O0034976,P00189,1,5500
I00078776,O0034977,P00003,1,39000
I00078777,O0034978,P00462,1,16500
I00078778,O0034979,P00539,1,16100
I00078779,O0034979,P00269,2,25000
I00078780,O0034979,P00044,1,32500
I00078781,O0034979,P00131,1,2600
I00078782,O0034980,P00016,2,473000
I00078783,O0034981,P00174,1,16500
I00078784,O0034981,P00224,1,17000
I00078785,O0034981,P00013,1,17700
I00078786,O0034982,P00016,1,473000
I00078787,O0034983,P00024,3,5000
I00078788,O0034984,P00068,1,32000
I00078789,O0034984,P00268,1,15500
I00078790,O0034984,P00002,1,69500
I00078791,O0034984,P00443,3,4500
I00078792,O0034985,P00043,1,21000
I00078793,O0034985,P00471,1,12500
I00078794,O0034986,P00282,2,517000
I00078795,O0034987,P00020,1,69500
I00078796,O0034987,P00006,2,227100
I00078797,O0034988,P00527,1,387500
I00078798,O0034989,P00002,1,69500
I00078799,O0034990,P00079,1,371000
I00078800,O0034991,P00009,3,32000
I00078801,O0034991,P00247,1,2000
I00078802,O0034991,P00008,3,3000
I00078803,O0034991,P00039,1,116000
I00078804,O0034991,P00002,1,69500
I00078805,O0034991,P00403,1,21100
I00078806,O0034992,P00048,1,19200
I00078807,O0034992,P00168,1,85300
I00078808,O0034993,P00299,2,20000
I00078809,O0034994,P00120,2,137500
I00078810,O0034994,P00356,1,42500
I00078811,O0034994,P00006,1,261400
I00078812,O0034995,P00055,2,61500
I00078813,O0034996,P00012,1,35500
I00078814,O0034996,P00039,1,116000
I00078815,O0034996,P00005,1,529000
I00078816,O0034997,P00121,1,146500
I00078817,O0034997,P00027,1,14000
I00078818,O0034998,P00042,1,414000
I00078819,O0034998,P00001,3,108000
I00078820,O0034999,P00002,1,69500
I00078821,O0034999,P00129,2,14000
I00078822,O0034999,P00061,1,23900
I00078823,O0035000,P00268,1,15500
I00078824,O0035001,P00001,1,108000
I00078825,O0035002,P00003,1,39000
I00078826,O0035003,P00082,1,19500
I00078827,O0035004,P00103,1,69500
I00078828,O0035004,P00031,1,479000
I00078829,O0035004,P00588,3,45500
I00078830,O0035005,P00002,2,69500
I00078831,O0035006,P00025,1,24500
I00078832,O0035006,P00009,1,32000
I00078833,O0035007,P00023,1,9500
I00078834,O0035007,P00094,2,90500
I00078835,O0035007,P00001,1,108000
I00078836,O0035008,P00012,1,35500
I00078837,O0035009,P00370,1,8500
I00078838,O0035010,P00421,1,35000
I00078839,O0035011,P00001,2,108000
I00078840,O0035012,P00050,1,74500
I00078841,O0035012,P00020,1,92000
I00078842,O0035012,P00052,1,388500
I00078843,O0035013,P00414,2,30000
I00078844,O0035014,P00243,1,10000
I00078845,O0035015,P00170,1,77000
I00078846,O0035016,P00013,1,23000
I00078847,O0035017,P00478,1,116500
I00078848,O0035017,P00091,1,13000
I00078849,O0035017,P00431,3,40700
I00078850,O0035018,P00158,1,6500
I00078851,O0035018,P00010,2,4500
I00078852,O0035018,P00106,2,524000
I00078853,O0035018,P00008,2,3000
I00078854,O0035019,P00043,1,21000
I00078855,O0035019,P00016,2,473000
I00078856,O0035019,P00455,3,228500
I00078857,O0035020,P00353,1,3900
I00078858,O0035021,P00194,1,38500
I00078859,O0035021,P00022,1,5500
I00078860,O0035021,P00028,1,61500
I00078861,O0035021,P00002,2,69500
I00078862,O0035021,P00030,1,13000
I00078863,O0035022,P00001,1,108000
I00078864,O0035023,P00115,1,4000
I00078865,O0035024,P00359,1,2500
I00078866,O0035024,P00072,2,3000
I00078867,O0035024,P00278,1,2600
I00078868,O0035025,P00006,2,259400
I00078869,O0035025,P00029,1,1000
I00078870,O0035026,P00276,1,1500
I00078871,O0035026,P00001,1,108000
I00078872,O0035026,P00032,1,3500
I00078873,O0035027,P00341,1,6900
I00078874,O0035027,P00059,1,18500
I00078875,O0035028,P00026,1,21000
I00078876,O0035029,P00188,1,37000
I00078877,O0035029,P00132,1,6500
I00078878,O0035029,P00202,1,60000
I00078879,O0035029,P00201,2,63100
I00078880,O0035029,P00003,2,39000
I00078881,O0035029,P00307,1,31900
I00078882,O0035030,P00007,2,4500
I00078883,O0035031,P00166,2,241000
I00078884,O0035032,P00003,1,39000
I00078885,O0035032,P00006,1,276000
I00078886,O0035032,P00188,1,37000
I00078887,O0035032,P00002,1,69500
I00078888,O0035033,P00036,3,9900
I00078889,O0035033,P00046,1,5500
I00078890,O0035034,P00018,1,12500
I00078891,O0035034,P00015,2,59000
I00078892,O0035035,P00006,3,258000
I00078893,O0035036,P00374,1,10500
I00078894,O0035037,P00434,1,13000
I00078895,O0035038,P00256,1,25000
I00078896,O0035038,P00326,3,88100
I00078897,O0035039,P00001,1,108000
I00078898,O0035040,P00016,1,473000
I00078899,O0035040,P00060,1,67000
I00078900,O0035040,P00333,1,7500
I00078901,O0035041,P00405,3,7000
I00078902,O0035042,P00005,1,529000
I00078903,O0035042,P00001,2,108000
I00078904,O0035043,P00475,1,22000
I00078905,O0035043,P00034,1,3500
I00078906,O0035043,P00009,1,32000
I00078907,O0035043,P00431,1,48000
I00078908,O0035043,P00008,1,3000
I00078909,O0035044,P00431,2,48000
I00078910,O0035044,P00007,1,4500
I00078911,O0035044,P00002,1,69500
I00078912,O0035045,P00001,1,108000
I00078913,O0035046,P00019,3,49500
I00078914,O0035046,P00458,1,36000
I00078915,O0035047,P00187,1,94000
I00078916,O0035048,P00004,1,2000
I00078917,O0035048,P00008,1,3000
I00078918,O0035048,P00342,1,5000
I00078919,O0035048,P00141,1,78500
I00078920,O0035049,P00023,2,9500
I00078921,O0035049,P00398,2,18600
I00078922,O0035050,P00125,1,73500
I00078923,O0035050,P00001,1,108000
I00078924,O0035050,P00013,2,23000
I00078925,O0035050,P00155,1,26500
I00078926,O0035051,P00072,1,3000
I00078927,O0035052,P00488,1,6500
I00078928,O0035052,P00053,2,5500
I00078929,O0035053,P00001,1,108000
I00078930,O0035053,P00001,2,108000
I00078931,O0035053,P00596,1,201000
I00078932,O0035053,P00015,3,59000
I00078933,O0035053,P00004,1,2000
I00078934,O0035054,P00276,2,1500
I00078935,O0035054,P00009,1,32000
I00078936,O0035054,P00061,1,30000
I00078937,O0035054,P00127,1,62500
I00078938,O0035055,P00255,1,308000
I00078939,O0035055,P00513,1,4000
I00078940,O0035055,P00021,2,22500
I00078941,O0035056,P00003,1,39000
I00078942,O0035056,P00003,1,33600
I00078943,O0035057,P00424,1,338800
I00078944,O0035058,P00249,2,25000
I00078945,O0035058,P00245,1,7500
I00078946,O0035059,P00020,1,92000
I00078947,O0035060,P00006,1,276000
I00078948,O0035061,P00003,2,39000
I00078949,O0035061,P00176,1,48500
I00078950,O0035061,P00049,1,19000
I00078951,O0035061,P00366,2,122000
I00078952,O0035062,P00322,1,16500
I00078953,O0035062,P00019,1,49500
I00078954,O0035062,P00001,1,108000
I00078955,O0035062,P00045,1,29000
I00078956,O0035063,P00077,1,15000
I00078957,O0035064,P00036,1,10500
I00078958,O0035064,P00027,2,14000
I00078959,O0035064,P00014,1,115500
I00078960,O0035064,P00342,1,5000
I00078961,O0035065,P00001,1,108000
I00078962,O0035066,P00002,1,69500
I00078963,O0035067,P00249,1,21300
I00078964,O0035068,P00624,1,17000
I00078965,O0035068,P00173,1,24500
I00078966,O0035069,P00179,1,18500
I00078967,O0035069,P00111,1,2300
I00078968,O0035070,P00116,1,53000
I00078969,O0035070,P00225,1,15500
I00078970,O0035071,P00208,1,24500
I00078971,O0035072,P00054,1,20500
I00078972,O0035073,P00030,1,13000
I00078973,O0035073,P00400,1,105500
I00078974,O0035073,P00004,1,2000
I00078975,O0035073,P00054,1,20500
I00078976,O0035074,P00039,1,116000
I00078977,O0035075,P00025,1,17700
I00078978,O0035075,P00057,1,18500
I00078979,O0035075,P00002,1,69500
I00078980,O0035075,P00465,3,8300
I00078981,O0035076,P00057,1,18500
I00078982,O0035077,P00041,1,6000
I00078983,O0035077,P00001,1,108000
I00078984,O0035078,P00016,3,473000
I00078985,O0035078,P00001,1,108000
I00078986,O0035079,P00004,3,2000
I00078987,O0035080,P00007,2,4500
I00078988,O0035080,P00460,1,17500
I00078989,O0035080,P00505,1,3500
I00078990,O0035081,P00188,3,37000
I00078991,O0035081,P00085,1,55500
I00078992,O0035081,P00393,1,58000
I00078993,O0035082,P00105,1,5000
I00078994,O0035082,P00098,1,2000
I00078995,O0035083,P00111,1,2500
I00078996,O0035083,P00009,3,32000
I00078997,O0035084,P00019,1,49500
I00078998,O0035084,P00488,2,6500
I00078999,O0035085,P00003,1,39000
I00079000,O0035085,P00105,1,5000
I00079001,O0035085,P00051,2,174500
I00079002,O0035086,P00237,3,13000
I00079003,O0035087,P00279,3,212500
I00079004,O0035088,P00346,1,33000
I00079005,O0035088,P00042,2,414000
I00079006,O0035088,P00555,2,9500
I00079007,O0035089,P00026,2,21000
I00079008,O0035090,P00042,1,355500
I00079009,O0035091,P00007,1,4500
I00079010,O0035092,P00089,1,8300
I00079011,O0035093,P00254,1,31000
I00079012,O0035093,P00049,1,19000
I00079013,O0035093,P00065,1,236500
I00079014,O0035093,P00016,1,473000
I00079015,O0035094,P00245,1,7500
I00079016,O0035094,P00001,1,108000
I00079017,O0035094,P00326,1,110000
I00079018,O0035095,P00138,1,7500
I00079019,O0035095,P00416,2,4500
I00079020,O0035095,P00002,1,69500
I00079021,O0035095,P00061,1,30000
I00079022,O0035095,P00441,1,4500
I00079023,O0035096,P00171,2,4000
I00079024,O0035096,P00487,1,26000
I00079025,O0035097,P00305,1,67500
I00079026,O0035097,P00065,1,236500
I00079027,O0035098,P00456,1,35000
I00079028,O0035099,P00006,1,276000
I00079029,O0035099,P00230,1,40500
I00079030,O0035099,P00020,3,68800
I00079031,O0035100,P00240,1,9000
I00079032,O0035100,P00171,3,4000
I00079033,O0035100,P00123,2,16500
I00079034,O0035101,P00187,1,94000
I00079035,O0035101,P00012,2,35500
I00079036,O0035101,P00051,1,174500
I00079037,O0035102,P00304,2,498000
I00079038,O0035103,P00022,1,5100
I00079039,O0035103,P00015,1,59000
I00079040,O0035103,P00010,1,4500
I00079041,O0035103,P00016,1,473000
I00079042,O0035103,P00300,1,7500
I00079043,O0035103,P00144,2,2500
I00079044,O0035104,P00005,3,529000
I00079045,O0035105,P00016,1,473000
I00079046,O0035105,P00001,2,108000
I00079047,O0035105,P00091,1,13000
I00079048,O0035106,P00147,1,14500
I00079049,O0035107,P00041,2,6000
I00079050,O0035107,P00229,3,23000
I00079051,O0035107,P00024,1,5000
I00079052,O0035107,P00030,1,13000
I00079053,O0035107,P00017,2,25000
I00079054,O0035107,P00015,1,59000
I00079055,O0035108,P00001,1,108000
I00079056,O0035108,P00509,1,23000
I00079057,O0035109,P00041,1,6000
I00079058,O0035110,P00225,2,15500
I00079059,O0035111,P00252,1,34000
I00079060,O0035111,P00034,1,3500
I00079061,O0035111,P00254,1,31000
I00079062,O0035112,P00132,1,6500
I00079063,O0035113,P00001,1,108000
I00079064,O0035113,P00046,1,6000
I00079065,O0035113,P00001,1,108000
I00079066,O0035114,P00028,2,61500
I00079067,O0035114,P00008,1,3000
I00079068,O0035114,P00037,1,51000
I00079069,O0035114,P00014,3,115500
I00079070,O0035115,P00349,1,16500
I00079071,O0035115,P00005,1,529000
I00079072,O0035115,P00001,1,108000
I00079073,O0035116,P00004,1,2000
I00079074,O0035116,P00417,1,6500
I00079075,O0035117,P00005,1,529000
I00079076,O0035117,P00060,1,67000
I00079077,O0035118,P00001,2,108000
I00079078,O0035118,P00499,1,235000
I00079079,O0035118,P00265,1,343000
I00079080,O0035118,P00080,1,28500
I00079081,O0035118,P00110,1,17000
I00079082,O0035118,P00129,2,15000
I00079083,O0035119,P00098,1,2000
I00079084,O0035119,P00377,1,587500
I00079085,O0035119,P00002,1,69500
I00079086,O0035119,P00001,2,108000
I00079087,O0035119,P00291,2,6000
I00079088,O0035120,P00068,1,32000
I00079089,O0035120,P00031,1,479000
I00079090,O0035120,P00140,1,25500
I00079091,O0035121,P00045,1,29000
I00079092,O0035122,P00243,1,10000
I00079093,O0035123,P00108,1,48500
I00079094,O0035123,P00070,1,400
I00079095,O0035123,P00107,2,3000
I00079096,O0035124,P00344,1,10500
I00079097,O0035124,P00331,2,32500
I00079098,O0035125,P00001,1,108000
I00079099,O0035125,P00001,1,83200
I00079100,O0035125,P00484,3,6000
I00079101,O0035126,P00361,3,2000
I00079102,O0035127,P00328,1,113000
I00079103,O0035127,P00027,1,14000
I00079104,O0035128,P00011,1,11300
I00079105,O0035129,P00092,2,61500
I00079106,O0035129,P00006,1,224100
I00079107,O0035129,P00033,1,6700
I00079108,O0035130,P00336,1,8500
I00079109,O0035130,P00085,3,55500
I00079110,O0035130,P00385,1,43000
I00079111,O0035131,P00098,1,1600
I00079112,O0035132,P00459,1,8200
I00079113,O0035132,P00001,2,108000
I00079114,O0035133,P00067,1,34000
I00079115,O0035134,P00001,1,108000
I00079116,O0035134,P00001,1,108000
I00079117,O0035134,P00309,1,20500
I00079118,O0035134,P00023,1,9500
I00079119,O0035134,P00624,1,12000
I00079120,O0035135,P00003,1,39000
I00079121,O0035136,P00392,1,5000
I00079122,O0035136,P00368,1,8100
I00079123,O0035136,P00043,1,21000
I00079124,O0035136,P00190,2,12900
I00079125,O0035136,P00042,1,414000
I00079126,O0035137,P00001,2,108000
I00079127,O0035137,P00498,1,40000
I00079128,O0035137,P00225,1,15500
I00079129,O0035138,P00041,1,6000
I00079130,O0035138,P00001,1,108000
I00079131,O0035138,P00150,1,360500
I00079132,O0035139,P00004,1,1600
I00079133,O0035139,P00533,2,1500
I00079134,O0035140,P00041,1,6000
I00079135,O0035140,P00390,1,5000
I00079136,O0035141,P00105,2,5000
I00079137,O0035142,P00002,1,69500
I00079138,O0035143,P00024,2,5000
I00079139,O0035143,P00059,1,18500
I00079140,O0035143,P00031,1,479000
I00079141,O0035144,P00002,1,69500
I00079142,O0035144,P00239,1,14500
I00079143,O0035144,P00002,1,69500
I00079144,O0035144,P00138,1,7500
I00079145,O0035144,P00440,3,111000
I00079146,O0035144,P00024,1,5000
I00079147,O0035145,P00007,1,4500
I00079148,O0035145,P00009,2,32000
I00079149,O0035146,P00003,1,39000
I00079150,O0035146,P00046,3,4700
I00079151,O0035147,P00133,3,2500
I00079152,O0035147,P00018,1,12500
I00079153,O0035148,P00514,3,40000
I00079154,O0035149,P00567,2,17000
I00079155,O0035149,P00005,1,529000
I00079156,O0035149,P00007,1,4500
I00079157,O0035150,P00140,2,25500
I00079158,O0035150,P00430,1,2000
I00079159,O0035150,P00102,1,2500
I00079160,O0035150,P00201,1,78500
I00079161,O0035150,P00206,1,12000
I00079162,O0035151,P00026,1,21000
I00079163,O0035151,P00001,1,93300
I00079164,O0035152,P00035,3,288000
I00079165,O0035153,P00429,1,72500
I00079166,O0035153,P00001,1,76800
I00079167,O0035153,P00132,1,6500
I00079168,O0035154,P00338,1,79500
I00079169,O0035155,P00346,1,43000
I00079170,O0035155,P00009,1,32000
I00079171,O0035155,P00606,1,14500
I00079172,O0035156,P00089,1,10000
I00079173,O0035157,P00018,1,12500
I00079174,O0035157,P00001,3,108000
I00079175,O0035157,P00249,1,25000
I00079176,O0035157,P00564,1,84000
I00079177,O0035157,P00100,1,11800
I00079178,O0035157,P00186,1,6000
I00079179,O0035158,P00001,1,108000
I00079180,O0035159,P00003,1,39000
I00079181,O0035159,P00308,1,75500
I00079182,O0035160,P00025,1,18800
I00079183,O0035161,P00011,1,13400
I00079184,O0035162,P00059,2,18500
I00079185,O0035163,P00163,1,38500
I00079186,O0035164,P00257,1,4500
I00079187,O0035164,P00300,1,7500
I00079188,O0035164,P00005,2,529000
I00079189,O0035165,P00030,1,9800
I00079190,O0035166,P00002,1,69500
I00079191,O0035167,P00487,1,26000
I00079192,O0035167,P00051,1,174500
I00079193,O0035168,P00006,1,276000
I00079194,O0035169,P00625,2,18500
I00079195,O0035170,P00390,1,5000
I00079196,O0035170,P00047,1,12000
I00079197,O0035171,P00011,1,15000
I00079198,O0035171,P00192,1,243500
I00079199,O0035171,P00001,1,108000
I00079200,O0035172,P00001,1,108000
I00079201,O0035172,P00273,1,39000
I00079202,O0035172,P00556,1,7500
I00079203,O0035173,P00152,3,31200
I00079204,O0035173,P00336,1,8500
I00079205,O0035173,P00007,1,4500
I00079206,O0035174,P00501,1,7000
I00079207,O0035175,P00187,1,94000
I00079208,O0035176,P00489,1,2000
I00079209,O0035176,P00094,1,90500
I00079210,O0035177,P00001,2,108000
I00079211,O0035178,P00004,1,2000
I00079212,O0035179,P00081,1,9500
I00079213,O0035179,P00024,1,5000
I00079214,O0035179,P00070,2,500
I00079215,O0035180,P00095,1,500
I00079216,O0035180,P00045,2,29000
I00079217,O0035181,P00010,2,4500
I00079218,O0035182,P00379,1,182000
I00079219,O0035182,P00357,1,11500
I00079220,O0035182,P00165,1,1500
I00079221,O0035183,P00086,2,5500
I00079222,O0035183,P00004,1,1600
I00079223,O0035183,P00020,1,92000
I00079224,O0035184,P00118,1,4200
I00079225,O0035185,P00047,3,12000
I00079226,O0035186,P00169,1,37500
I00079227,O0035187,P00001,1,108000
I00079228,O0035187,P00001,1,108000
I00079229,O0035188,P00547,2,4000
I00079230,O0035188,P00006,1,276000
I00079231,O0035189,P00141,3,78500
I00079232,O0035189,P00425,1,7700
I00079233,O0035189,P00018,1,12500
I00079234,O0035189,P00019,2,36700
I00079235,O0035189,P00036,1,10500
I00079236,O0035190,P00255,1,267000
I00079237,O0035190,P00010,1,4500
I00079238,O0035190,P00601,1,132000
I00079239,O0035190,P00444,1,3000
I00079240,O0035191,P00388,1,25000
I00079241,O0035191,P00626,2,1400
I00079242,O0035191,P00001,1,108000
I00079243,O0035191,P00375,1,80100
I00079244,O0035191,P00313,2,4000
I00079245,O0035191,P00045,1,29000
I00079246,O0035192,P00189,1,5500
I00079247,O0035192,P00016,1,473000
I00079248,O0035193,P00082,2,19500
I00079249,O0035193,P00012,1,35500
I00079250,O0035194,P00416,1,4500
I00079251,O0035195,P00019,1,49500
I00079252,O0035196,P00253,2,11500
I00079253,O0035197,P00006,1,276000
I00079254,O0035197,P00025,1,24500
I00079255,O0035198,P00128,1,80000
I00079256,O0035198,P00064,1,206500
I00079257,O0035199,P00102,1,3000
I00079258,O0035200,P00100,1,13000
I00079259,O0035200,P00015,1,45900
I00079260,O0035200,P00142,1,12000
I00079261,O0035200,P00001,1,108000
I00079262,O0035200,P00004,1,2000
I00079263,O0035200,P00079,1,371000
I00079264,O0035201,P00007,1,4500
I00079265,O0035201,P00250,1,6600
I00079266,O0035201,P00542,3,49000
I00079267,O0035202,P00001,3,108000
I00079268,O0035202,P00145,1,39000
I00079269,O0035203,P00001,1,108000
I00079270,O0035203,P00360,1,23000
I00079271,O0035203,P00620,1,2900
I00079272,O0035204,P00001,1,108000
I00079273,O0035205,P00003,1,39000
I00079274,O0035205,P00003,1,39000
I00079275,O0035206,P00186,2,6000
I00079276,O0035206,P00076,1,93000
I00079277,O0035207,P00545,1,39000
I00079278,O0035207,P00260,2,3400
I00079279,O0035207,P00005,1,529000
I00079280,O0035208,P00190,2,15000
I00079281,O0035208,P00045,2,29000
I00079282,O0035209,P00048,1,24000
I00079283,O0035210,P00072,1,3000
I00079284,O0035210,P00001,1,108000
I00079285,O0035210,P00054,1,20500
I00079286,O0035210,P00129,1,15000
I00079287,O0035210,P00008,1,2400
I00079288,O0035211,P00259,1,262500
I00079289,O0035211,P00556,1,7500
I00079290,O0035212,P00030,1,13000
I00079291,O0035213,P00011,1,15000
I00079292,O0035213,P00030,1,11200
I00079293,O0035213,P00009,1,32000
I00079294,O0035214,P00003,1,39000
I00079295,O0035215,P00011,1,15000
I00079296,O0035215,P00001,1,108000
I00079297,O0035215,P00131,1,3000
I00079298,O0035216,P00103,1,69500
I00079299,O0035216,P00007,1,4200
I00079300,O0035217,P00001,1,108000
I00079301,O0035218,P00006,1,276000
I00079302,O0035218,P00047,1,12000
I00079303,O0035219,P00018,1,8800
I00079304,O0035219,P00517,2,15500
